zip_3,Asian,Bachelors_Degree_pct,Black,Families,Family_Households,Family_Poverty_pct,Female_0to9_Years,Female_10to19_Years,Female_20to29_Years,Female_30to39_Years,Female_40to49_Years,Female_50to59_Years,Female_60to69_Years,Female_70p_Years,From_100000_to_149999,From_150000_to_199999,From_200000_or_more,From_25000_to_49999,From_50000_to_74999,From_75000_to_99999,Graduate_Degree_pct,High_School_pct,Hispanic,Householder_living_with_unrelated,Households,Households.1,Househoulder_living_alone,Housing_Units,Islander,Less_than_24999,Male_0to9_Years,Male_10to19_Years,Male_20to29_Years,Male_30to39_Years,Male_40to49_Years,Male_50to59_Years,Male_60to69_Years,Male_70p_Years,Married_couple_child_under_18,Married_couple_families,Married_couple_no_child_under_18,Median_household_inc,Native,No_Diploma_pct,Non_families,Other,Population_25_Years_and_Over,Single_parent_child_under_18,Single_parent_families,Single_parent_no_child_under_18,Some_College_pct,Two,Unemployment_Rate_pct,White,labor_over_16_years,nonwhite_pct
471,0.00730057041059285,0.11147368421052634,0.04076123263502287,0.2557049624008633,0.2557049624008633,0.09797368421052631,0.05903492694290755,0.06612309220781445,0.060504633515476455,0.06298840336422344,0.06871306462940441,0.07486596207540383,0.061203514962572154,0.05656828654139331,0.04516692646328303,0.01253875537436407,0.00909916237003032,0.09896024255297281,0.07669538703986023,0.050785385155621025,0.05442105263157895,0.3979736842105264,0.033046129601397765,0.01837647099128111,0.37713903972318813,0.37713903972318813,0.1030576063310437,0.43028486270748045,5.13883416982134e-05,0.08389318076705665,0.0610048133746724,0.06725363572517515,0.060490929957690266,0.06170712071121465,0.06973397968447559,0.07228626732215351,0.05531098511451035,0.042210383870912485,0.07190256770414019,0.19262063413213656,0.12071806642799637,6.793675808081673,0.0026584902105209066,0.12973684210526318,0.12143407732232481,0.0005721235375734425,0.6867161136710118,0.03151818290823755,0.06308432826872677,0.03156614536048922,0.3063421052631579,0.01961321708148478,0.06797368421052633,0.8959968481817092,0.5056441528631871,0.10400315181829078
472,0.03026189291425314,0.09262499999999999,0.013976318039740475,0.2636272724198403,0.2636272724198403,0.11550000000000002,0.06536452923528815,0.06354321160618959,0.06100206287169131,0.06361567782485399,0.0651084819293406,0.07204108351490147,0.056451184339567036,0.05834013710608571,0.042692264955819764,0.013435236940379626,0.008198344871565705,0.1038924021585271,0.0803650364988188,0.053426927480639444,0.050791666666666666,0.45483333333333337,0.04445077852874252,0.01910209523993565,0.38358301971564257,0.38358301971564257,0.10085365205586662,0.4262897779151952,0.0004976013681622084,0.08157280680989212,0.06737909011415845,0.0661906441280623,0.0635963534998768,0.06326783997526486,0.0681375698695125,0.06737425903291416,0.05529172484093665,0.04329615011135642,0.07483827955534728,0.20118554733734959,0.12634726778200228,5.772866715299551,0.00235273656597083,0.13408333333333333,0.11995574729580227,0.0015507770794181445,0.6751146174025209,0.03764861613677757,0.06244172508249071,0.02479310894571314,0.26775,0.010304696294077577,0.08550000000000002,0.8966051992096351,0.5036208953925978,0.1033948007903649
473,0.0077160246784722915,0.09907843137254901,0.03792378104419265,0.2546608310894963,0.2546608310894963,0.11894117647058819,0.05763646317919427,0.05918607145487086,0.06976759077534841,0.05465891008750164,0.06226927965626871,0.07077611682253464,0.06119351853927008,0.07182626457960473,0.03348306476658225,0.006246458152572382,0.006198433102706372,0.11524411132846893,0.0740642319033608,0.04217880046232115,0.05609803921568629,0.4325882352941179,0.021630482459650952,0.029141600258694934,0.3990913660565351,0.3990913660565351,0.11528893470834387,0.4577683719828262,0.00017609184950870374,0.12167626634052321,0.05767168154909601,0.06706217963289651,0.07434597886257471,0.05376884582998492,0.06535568952765762,0.06741756500190499,0.056980120831025466,0.05008372367026641,0.06199073436704585,0.18732971117735012,0.12533897681030426,7.3516490201288995,0.0016520617153907478,0.1261764705882353,0.1444305349670388,0.0012422479565341283,0.6717679941857673,0.0373891021556844,0.06733111991214617,0.02994201775646177,0.2862156862745099,0.02097093844149108,0.07852941176470589,0.9086883718547595,0.47170844312393345,0.09131162814524052
474,0.03470994571947012,0.1092,0.018772341071748425,0.23654473665765885,0.23654473665765885,0.11576666666666663,0.05107198205705296,0.062375882934730974,0.09500650276075291,0.05781226880154509,0.05720871915082511,0.06761313635549464,0.05711916017039569,0.05540585793609382,0.04035216148652332,0.010933983349817378,0.011553108475394643,0.10479179483984517,0.07174453106139074,0.046025528203291095,0.07869999999999999,0.3875333333333333,0.02283754000950104,0.04083110733838498,0.3989034865700468,0.3989034865700468,0.12152764257400298,0.4526194054841247,0.0004283255585754671,0.11350237915378446,0.05409362417936717,0.06283925331173534,0.10288379916982719,0.05931140825655922,0.058450863270693966,0.06527292125818686,0.05009072714104371,0.04344389324569533,0.06346227230602693,0.18185924443371468,0.11839697212768774,5.373227316267805,0.0018963140638750223,0.14300000000000002,0.16235874991238797,0.0004361132960041119,0.6434345479607809,0.031088647815150264,0.05468549222394418,0.023596844408793914,0.28163333333333335,0.019691294088328516,0.06466666666666666,0.9012281261924973,0.5108950446626741,0.09877187380750274
475,0.004899741698399595,0.08268750000000001,0.01402684206321732,0.2627153622879663,0.2627153622879663,0.0764375,0.06167283572550795,0.06793065800335525,0.054143477218864006,0.055861049716400824,0.05974223098021463,0.07365589966181131,0.05823103347269193,0.06739142012622161,0.04218038505578782,0.011157563976246905,0.0074761004447048175,0.103686789337736,0.07905493569089021,0.051234255585439245,0.046312500000000006,0.42175000000000007,0.03750699012062951,0.014765797672622693,0.38381088062205415,0.38381088062205415,0.10632972066146514,0.4310707533352861,0.00045935078422496207,0.08902085053124917,0.07083987963678001,0.07147231912230714,0.06457540010119031,0.05405027561047054,0.0626381380981546,0.07262402471174075,0.05948925518600378,0.045682102628285357,0.08076585093068463,0.21106169946475647,0.13029584853407183,10.900553883844166,0.0010518467232977391,0.14846874999999998,0.12109551833408783,0.0002196895054988949,0.6645274678454451,0.029937688067531224,0.051653662823209864,0.02171597475567864,0.30075,0.008454717332836257,0.042218750000000006,0.9333808217718957,0.5025231006843661,0.06661917822810426
476,0.01251206857304332,0.10986956521739127,0.014851213136887054,0.27848379475183876,0.27848379475183876,0.06895652173913043,0.06276442930367276,0.06172829815458763,0.0532979583506676,0.05569204926332645,0.0682198167931741,0.07754499713494038,0.06121023258004506,0.06179109398180491,0.05746603138221465,0.015227988100190742,0.014058415818268876,0.09954708509619536,0.07665015659709412,0.05419279888851386,0.05795652173913043,0.4066521739130435,0.014835514180082733,0.01597368854839596,0.38804681428919047,0.38804681428919047,0.09358933098895579,0.4258106548819831,0.00014129061123888318,0.07090433840671287,0.06438142185451777,0.07079444570908264,0.054860004552697475,0.06026044569338367,0.06435787341931129,0.07533144422553122,0.06099829666318673,0.04676719232007033,0.08402081681672253,0.22759562627063432,0.1435748094539118,10.191833402670392,0.0013108628931607494,0.0923478260869565,0.10956301953735174,0.0003453770496950478,0.6848591411100733,0.02850930555664576,0.05088816848120442,0.02237886292455866,0.33313043478260873,0.013556049200530624,0.05191304347826087,0.9424476243553616,0.5036460827178034,0.05755237564463844
477,0.010395763807380885,0.16162500000000002,0.08834235705824765,0.24709681257876603,0.24709681257876603,0.142875,0.06309395671857337,0.060649167311218444,0.07824407868760243,0.060816840921014914,0.059680987435296914,0.0730137438271772,0.05938891082468372,0.06164980014387478,0.04211312018952527,0.012889232649838005,0.008886701319212691,0.11682523541915699,0.07194820508105126,0.046883704829540844,0.09162499999999998,0.32775,0.024875191337224083,0.026784506958454808,0.4075875012845962,0.4075875012845962,0.13370618174737536,0.45709448678353337,0.0011196270073505947,0.10804130179627115,0.06514390181898823,0.06034086422223785,0.07324632335044326,0.06276401832510291,0.05744173342059573,0.06851900931940741,0.05475354683772981,0.04125311683605307,0.0640945895512297,0.17784761173282562,0.11375302218159593,2.043405829632795,0.002066171578782257,0.10425000000000001,0.16049068870583016,0.0014820183575558596,0.6735665258568933,0.04381690041810226,0.06924920084594041,0.025432300427838145,0.314625,0.02624903317233061,0.05825,0.845469837681128,0.5089867646024783,0.15453016231887196
478,0.011698384641548782,0.10529032258064518,0.03948901812747782,0.2511862875750665,0.2511862875750665,0.11596774193548388,0.05511846147841263,0.057783775043074366,0.06958810311083355,0.058653626331959786,0.06061636770175253,0.0699226612988664,0.058268884415722005,0.061915568665280106,0.035078426015244704,0.0086873609492531,0.006245086176613268,0.10507357492151823,0.07374220061224149,0.043486988474470425,0.04883870967741936,0.41841935483870973,0.019292855509894558,0.025766556448330275,0.3878811872354899,0.3878811872354899,0.11092834321209316,0.44586012122158347,0.000418197735041067,0.11556755008614873,0.06373891079005917,0.06324264947781043,0.07804127332846365,0.066415376294322,0.06654362359973458,0.07128877390000056,0.05532477236103289,0.04353717220267535,0.0662871289889094,0.18561288272062718,0.11932575373171779,7.99918033243932,0.002319603437027785,0.12561290322580645,0.13669489966042345,0.0005743248894563987,0.6767554546924573,0.03616016415655093,0.06557340485443931,0.02941324069788838,0.301741935483871,0.025225687377677164,0.06332258064516129,0.9009819282818764,0.4644113727480052,0.0990180717181236
479,0.046219299319158254,0.11201818181818186,0.030158004238352583,0.23489362250320453,0.23489362250320453,0.08329090909090911,0.060254816456144646,0.06581040779650754,0.09023246526547675,0.05646091118139247,0.054493104625472626,0.061423906112116664,0.051201618045848926,0.05183930331274276,0.04206790381902621,0.011033887496859884,0.009455777492930712,0.10035813435191208,0.07705363641633763,0.04806150120129598,0.05232727272727274,0.42823636363636375,0.0645157134667534,0.03843825080998912,0.3820894176452022,0.3820894176452022,0.10875754433200858,0.42873061984296196,0.00020934112297019627,0.09405857686683972,0.060886060457716315,0.07570097069868405,0.1103775225605318,0.05761711830672017,0.057485072367615894,0.059530174107401655,0.04788114577227551,0.038805402933352225,0.07031929352201946,0.18093836353213225,0.11061907001011279,9.01231569929597,0.001510476718046493,0.10401818181818186,0.14719579514199768,0.0004927567971452312,0.6046576789544538,0.0313109907310192,0.05395525897107228,0.022644268240053077,0.3033636363636364,0.015240033752230289,0.07156363636363636,0.8416543745853435,0.5090757428389233,0.15834562541465647
480,0.03876855286964672,0.16502898550724643,0.13019591204346528,0.25834775887507727,0.25834775887507727,0.07842028985507246,0.05576533331478517,0.06021167508144526,0.061671473248481296,0.0622800847534993,0.07259604976355442,0.0786473870134477,0.060503808603853904,0.061971431775954454,0.05963958026672834,0.02183350302001723,0.017306302867690467,0.09581283978997686,0.07573387679442581,0.05270923411458764,0.10963768115942028,0.2934782608695652,0.024455749161637653,0.02302464267983818,0.4071115384916346,0.4071115384916346,0.12573913693671918,0.43861240054635925,0.00011911396598209464,0.08407620163820828,0.0586336323934343,0.06420068877433469,0.06364511341475396,0.060700303175474,0.06895916129856829,0.07317683902834304,0.05497153002324027,0.04206548833682995,0.07455925658974107,0.1895459671228065,0.11498671053306543,3.7684241917856576,0.0023770626495988817,0.09128985507246379,0.14876377961655737,0.0022101292082225155,0.7002423143234979,0.03438568058850994,0.06880179175227077,0.03441611116376084,0.34050724637681146,0.023253306716723515,0.07446376811594203,0.7786201733847233,0.5196568474445707,0.22137982661527666
481,0.044246481430771534,0.1791538461538462,0.09510057725186165,0.2505306742330228,0.2505306742330228,0.08315384615384613,0.05726555980871775,0.06517178049539953,0.06980494363750887,0.06221787195586551,0.06752946949408085,0.07496376396438738,0.05745912076714876,0.05590027532266094,0.05845152527977327,0.02285831920467809,0.020267580222601576,0.08761643597955115,0.06930647561746917,0.05060033028361536,0.1267076923076923,0.27486153846153843,0.04307734734740567,0.025316349168432343,0.3862900578935,0.3862900578935,0.1104430344920449,0.41647779907595683,0.0001857926256511643,0.07718939130581143,0.06014243238151836,0.06835938637939372,0.07122072228663465,0.059456877013697514,0.06707113786007031,0.07143888296553515,0.05333089925572898,0.03866687641165172,0.07629085414760997,0.18889219043032032,0.11260133628271035,2.690569826630233,0.0024055937174903364,0.09143076923076922,0.13575938366047724,0.0022152695643842656,0.6718979914328237,0.03068685656356147,0.061638483802702475,0.030951627239141005,0.3278923076923077,0.024329770905392713,0.0684153846153846,0.7884391671570427,0.507772540626762,0.21156083284295735
482,0.019183987959117525,0.11008333333333334,0.6870985578082364,0.216797569392651,0.216797569392651,0.3104999999999999,0.06781744425091601,0.06920927874710221,0.0791854011029251,0.06376418891713931,0.06678898959096216,0.0709084159442997,0.05712241302155942,0.05106832550309602,0.023139669077609632,0.006811128843947426,0.006795427246085535,0.09536028998608166,0.054162661824592964,0.028557841882666444,0.07930555555555556,0.3073333333333333,0.06522892368911284,0.020674518213292747,0.37750342350910526,0.37750342350910526,0.14003133590316152,0.5134691671087415,0.00015365135050564752,0.16267640464812158,0.06907020745175403,0.07035886001913352,0.07628060549847526,0.057208771809799816,0.05890566592158846,0.06428682781739939,0.045234060354699096,0.03279054404915049,0.036413126984429625,0.09378340094366604,0.05737027395923641,1.3260784474260034,0.0026961886614275668,0.1926388888888889,0.16070585411645427,0.0023070133429935547,0.641160168635161,0.06143138009194407,0.12301416844898495,0.061582788357040875,0.31080555555555556,0.020474883611905848,0.1870277777777778,0.2028567935767006,0.43349756457001737,0.7971432064232994
483,0.06536269760903252,0.2423921568627451,0.09193313697708586,0.2657536670987309,0.2657536670987309,0.06937254901960781,0.05532298725628513,0.06503085622117127,0.05812151629391493,0.059360390808596904,0.07221170273849592,0.08032371630175845,0.061239819759847394,0.05940966422679448,0.06620637919817064,0.031138789140943094,0.03461206233389076,0.07865847588267295,0.0667534146981601,0.051227260066106825,0.17558823529411768,0.21392156862745093,0.04107391917751604,0.018844568510665682,0.3898321787599389,0.3898321787599389,0.10523394315054235,0.415996363822853,0.0002343001314293012,0.06123579743999453,0.05947301576447708,0.06753676148950527,0.05991848768818172,0.05703247319375213,0.06918088472936323,0.07668753915476982,0.05542656199249636,0.0437236223805899,0.08587753443859979,0.21121804895364377,0.12534051451504397,3.9873045529643996,0.0018633396718390348,0.07094117647058824,0.12407851166120805,0.0016189837407775748,0.692962247511441,0.026448764192504207,0.05453561814508709,0.028086853952582883,0.29701960784313725,0.021481199174217733,0.06425490196078433,0.7764324235181019,0.5257031266497796,0.22356757648189807
484,0.009548999871408871,0.1041272727272727,0.03421410866393817,0.2737860332297214,0.2737860332297214,0.08705454545454545,0.05499709561415567,0.06508041379738472,0.05248513442207156,0.05448716527507416,0.07028392034444686,0.08142922388602392,0.06572115235388279,0.06288327916247267,0.05114379592144412,0.016821049924397286,0.011269460493701252,0.10371539679231646,0.08001915564404202,0.052516173660102604,0.057618181818181825,0.39220000000000005,0.0320834866819498,0.01946825351075953,0.3924091326306641,0.3924091326306641,0.09915484589018318,0.4412937154411341,0.00014411074800129477,0.07692410019466037,0.05961529081548947,0.06827745531458268,0.053657974201959016,0.053258898284416975,0.06790276736977931,0.07873989561947668,0.06269704373428639,0.04848328980449714,0.07691079766407563,0.21696649092545706,0.14005569326138143,6.292130222906071,0.0027514067426093356,0.10345454545454545,0.1186230994009427,0.0005564891961280767,0.6961835039752395,0.030868522221877342,0.05681954230426435,0.025951020082387005,0.3427090909090909,0.017676846058681896,0.0856181818181818,0.9030245520372826,0.4777071758284151,0.0969754479627174
485,0.004431835441664677,0.08159999999999999,0.3763968147199861,0.24224835636947512,0.24224835636947512,0.29580000000000006,0.06598932453837307,0.06750819103000846,0.07306290277084644,0.06406361880790679,0.06414498665567296,0.07495063683902185,0.05426692993685855,0.056165513051402785,0.022419554321175168,0.004003298110096123,0.0027827803936034024,0.11967040597131512,0.06260984659448435,0.031001149998915095,0.044300000000000006,0.36,0.037174257382776056,0.025077570681537095,0.40399678868227484,0.40399678868227484,0.1366708616312626,0.5022674506910842,0.00013018855642589017,0.16150975329268558,0.07140299867641635,0.06889686896521796,0.06856597305096881,0.05483650487122182,0.06040749018161304,0.06958035888645388,0.04879358604378675,0.037364115694230475,0.042425195825286956,0.12574587193785666,0.0833206761125697,1.8694751231366762,0.004518627812615271,0.15130000000000002,0.1617484323127997,0.0010415084514071213,0.6512140082886714,0.06645583353223251,0.11650248443161847,0.050046650899385946,0.3629,0.036002560374943045,0.18080000000000002,0.5403042072601818,0.41885455768437957,0.4596957927398182
486,0.011811370426019747,0.10255319148936172,0.09254295558592501,0.2657671602123178,0.2657671602123178,0.11912765957446805,0.05326064797686552,0.06213238902773269,0.05926826383173642,0.05323799672311862,0.061611410191554104,0.07961412330839178,0.06855276106199144,0.07073734864558087,0.0378351441752301,0.010399442275796632,0.010610853977434317,0.1174694019313969,0.07425836020023709,0.044718608508314266,0.060914893617021265,0.3866382978723404,0.05020021191506283,0.021969199328516167,0.4094063106392939,0.4094063106392939,0.12166995109845996,0.5386946334146262,0.0002768486569064931,0.11411449957088458,0.05807529780106662,0.06383374986472168,0.06146291863921335,0.052686816215277515,0.0604083769369968,0.07506122130526591,0.06578930810487027,0.0542673703656164,0.06230856544576409,0.19909697001729046,0.13678840457152636,5.294348008828956,0.004109944152075484,0.11870212765957447,0.14363915042697614,0.0006090670451942849,0.6980386531061161,0.0370398334881169,0.06667019019502729,0.029630356706910395,0.33097872340425527,0.018923864102544742,0.10385106382978723,0.8215257381162714,0.45157539469809654,0.1784742618837286
487,0.004748047916969785,0.09004255319148936,0.011712498181289102,0.26980454920219216,0.26980454920219216,0.11068085106382974,0.049444686939230806,0.05577865075900868,0.051918133760124156,0.04894999757505213,0.06057034773752364,0.08211843445365925,0.07184635530336098,0.08259372423492894,0.0350210970464135,0.009622193122847858,0.007027498908773461,0.12849313739754595,0.08033367282603424,0.047349531985062324,0.04525531914893617,0.4191063829787233,0.03869246811193559,0.022872108249672632,0.42231922013676704,0.42231922013676704,0.12964256268490226,0.5619865172898783,0.00012609728890828847,0.11447208885008972,0.05371259517920365,0.06276250060623696,0.05560890440855522,0.052252776565303846,0.05970706629807459,0.07699694456569184,0.07058538241427809,0.0651534991997672,0.06311169309859838,0.20853581647994568,0.1454241233813473,9.604156360638246,0.003816867937339347,0.11859574468085106,0.1525146709345749,0.00037829186672486544,0.7229691061642175,0.03355642853678646,0.06126873272224647,0.027712304185460012,0.3269787234042553,0.01601920558707988,0.09287234042553193,0.9245065231097531,0.44888209903487075,0.07549347689024688
488,0.021756124878408802,0.12844285714285714,0.02527963952357291,0.24496276598327424,0.24496276598327424,0.08878571428571429,0.0551413047524557,0.06798586709697677,0.07854508140338497,0.05620790840480441,0.0615846266644439,0.07100440398867684,0.05646039728153643,0.054409734417309084,0.05086679755085789,0.01648299179896706,0.0127603993856104,0.09134270671312894,0.07163724469894747,0.04873682728304165,0.0711142857142857,0.3532,0.039291153663759265,0.032216609559941024,0.3764965226131304,0.3764965226131304,0.09931714706991514,0.41094506910264483,0.00018936665754901277,0.08466955518257697,0.05747197130690509,0.06769129674078941,0.0864661106516317,0.059912697115314585,0.06310441548015777,0.06972415590217027,0.05342891224231163,0.04086111655113143,0.07071307066937067,0.19158726484950206,0.12087419418013139,6.029806635601902,0.0052245775262240455,0.09157142857142857,0.13153375662985617,0.0005567703435629094,0.6474300354941094,0.030641791117247096,0.053375501133772166,0.022733710016525074,0.3558428571428572,0.02208953967717031,0.07021428571428573,0.8856128277297527,0.4975163834529149,0.1143871722702473
489,0.04074190428670868,0.19,0.18317225066065457,0.22533094327302744,0.22533094327302744,0.23,0.06362611572080647,0.0585749573423515,0.09847294858290367,0.07021110146052396,0.058987673941566725,0.06758080313418217,0.05327740099421581,0.047172891295375725,0.03315900676978422,0.008476090157017106,0.005882751526127425,0.12062412605720128,0.0832209142596665,0.04525098713186603,0.10414285714285713,0.23585714285714285,0.11002285341168788,0.04319356408503194,0.4249132987144186,0.4249132987144186,0.15638879135635922,0.4759546381337818,0.000375756903763113,0.12829942281275603,0.06615785485927596,0.05976998749530304,0.09106252964475572,0.06747608399706786,0.05960982881501056,0.06193828962849346,0.04562674403562915,0.030454789052538206,0.05361619820252681,0.1418328312974701,0.08821663309494329,1.652979259450902,0.004238045078508553,0.1022857142857143,0.19958235544139116,0.0009486321832708098,0.6545315666598908,0.0495937513474889,0.08349811197555732,0.033904360628068425,0.36742857142857144,0.062474205212549046,0.10042857142857142,0.5980263522628574,0.5323859331399109,0.4019736477371426
490,0.015312841924375558,0.13230136986301372,0.08664925859048284,0.25121062205903083,0.25121062205903083,0.11221917808219176,0.06022970605411719,0.06522926973344163,0.06869969726057742,0.058511273854993856,0.06135071455901405,0.07153511038913092,0.061107717505856765,0.05958529397944594,0.042104273928832744,0.013093647842226443,0.010189765930739128,0.10606485739026535,0.07568082806951595,0.04710786518362388,0.07341095890410958,0.34897260273972597,0.051943640793969376,0.027402280950239305,0.39114604659904817,0.39114604659904817,0.11253314358977802,0.455575171339773,0.00024970967893510906,0.09690480825384466,0.06304766635564833,0.06940720801756023,0.0720976284293127,0.05735401717089674,0.062012579460707644,0.06843387727977553,0.05746678928396421,0.04393145066555684,0.06664429124740724,0.18695334053821833,0.12030904929081108,4.925232089036268,0.0038503621461607137,0.1087671232876712,0.1399354245400173,0.0012727138474757172,0.6610123982198116,0.03713021822746404,0.06425728152081249,0.02712706329334846,0.3365753424657533,0.029412041108120263,0.07226027397260276,0.8113094319104804,0.4915253099554953,0.18869056808951956
491,0.016366012088852123,0.15393333333333334,0.05063029357297963,0.2689816599140808,0.2689816599140808,0.07946666666666666,0.05698493123642824,0.0613654950695156,0.052491563184463096,0.05435283279594657,0.0642890044087649,0.08049521052087348,0.06911138476579023,0.06727831620902622,0.04417225204222638,0.014363737203771421,0.014185130523881593,0.11017212043730436,0.07446958516248507,0.04579851286438113,0.10066666666666667,0.3105333333333334,0.05061149286983333,0.019261320373381966,0.39359272036774173,0.39359272036774173,0.105349740080279,0.47623121104729316,0.00031961195348706044,0.0904313821336918,0.05784036322958479,0.06284135026649997,0.05982383741151919,0.05360080467009466,0.06547344870698164,0.0767256695400408,0.0637719850722417,0.053553802912228915,0.06993861570422734,0.20987224922212092,0.13993363351789356,7.252249034113876,0.00355333289465026,0.09353333333333332,0.12461106045366097,0.0007520281258519069,0.7025540755224245,0.029517103939687345,0.05910941069195988,0.029592306752272535,0.3414666666666667,0.02591676928717134,0.05973333333333334,0.8518504592071744,0.4947593039979695,0.1481495407928256
492,0.005300399640236466,0.12013207547169812,0.05501529577161419,0.2547568248830623,0.2547568248830623,0.10650943396226416,0.05777173644119351,0.0627053868476739,0.057471933496138945,0.052648890001426245,0.06310415387167852,0.07483139722725936,0.06155274639872627,0.06111322945985988,0.041442663414435366,0.011334297747985063,0.007986983312909864,0.10277128528142182,0.07676410747498974,0.045875672009756695,0.055943396226415074,0.3745849056603774,0.04502865592227245,0.018846835623575572,0.38182670225492565,0.38182670225492565,0.10822304174828777,0.4403144729144048,0.00047153472911494096,0.0956516930134271,0.06011776725395056,0.0708087984887603,0.0665125931790464,0.059596750485360596,0.06847732121702531,0.0762489121228086,0.0604786950712978,0.0465596884377938,0.06367174197153909,0.19118986840688207,0.127518126435343,7.73990202556184,0.0037577242918974615,0.10466037735849056,0.12706987737186334,0.0004074991486178502,0.6834517506454495,0.03659924496229178,0.06356695647618021,0.026967711513888444,0.3446603773584907,0.018206479818604664,0.0743584905660377,0.8718124106776419,0.4628229794591322,0.12818758932235808
493,0.011493806778659136,0.13494736842105262,0.01650928610025585,0.26402020521669556,0.26402020521669556,0.09392105263157895,0.063144287578031,0.07344094720909473,0.057767574329105,0.05743619444535665,0.06731191206192923,0.07602033657448733,0.05533148437290089,0.0480799371870923,0.05438809659574341,0.017082483737009758,0.015756964202016343,0.08443917686431039,0.07138101820201037,0.0507936697485991,0.06347368421052632,0.3633947368421052,0.03447544952726122,0.01730937446822485,0.35774100423031796,0.35774100423031796,0.07641142454539755,0.4259485375996752,0.00012837238739801113,0.0638995948806286,0.06781644539844699,0.07630992079722237,0.05860050214501303,0.06019470807223484,0.06551768404271517,0.07622931487955387,0.054982192063003976,0.0418165588438126,0.08630803999247678,0.21806886133692377,0.131760821344447,6.242731286739132,0.003346638285422569,0.1048421052631579,0.0937207990136224,0.00048662091036920493,0.6576069595746395,0.026519346912942623,0.045951343879771796,0.019431996966829172,0.3335000000000001,0.017772112143729306,0.07644736842105262,0.9157877138669047,0.49883419959816455,0.08421228613309528
494,0.01693168741500157,0.1517777777777778,0.050244098057676885,0.25983366460926877,0.25983366460926877,0.10702222222222223,0.06274540572584301,0.07402273599051505,0.06651323360184119,0.058271437040136695,0.06214562192697981,0.06976845555671793,0.056700491683230464,0.05608152875126408,0.04598109983610559,0.014133277539491578,0.010138787181364857,0.0939725215329358,0.07659099626878683,0.04785542420755309,0.07613333333333334,0.3355333333333333,0.08447710708930502,0.02140391254315305,0.3675035742929874,0.3675035742929874,0.08626599714056561,0.4212748892840953,8.892143529657913e-05,0.07883146772674966,0.06634236496146738,0.07387802071346375,0.06811033232206995,0.058693377968406735,0.06181085887645151,0.0686525787216236,0.05356731875719217,0.04269623740279667,0.07870941869791122,0.20432053562088084,0.12561111692296964,4.018518324789901,0.0045925305994350876,0.105,0.10766990968371866,0.0007235763852564773,0.6467116504515814,0.03263591031139938,0.05551312898838791,0.02287721867698853,0.3314444444444443,0.020662900582348223,0.07719999999999998,0.8222791784356802,0.49821285350629424,0.1777208215643198
495,0.03126085612770759,0.2140714285714286,0.131643950157047,0.2337400662687983,0.2337400662687983,0.12071428571428572,0.0690503628492229,0.06346567127705197,0.08848537702058741,0.07075140575623336,0.05715743751063152,0.06483608894298153,0.04687930501615991,0.04912899415655824,0.039215028594291684,0.01272188427637395,0.012046258783730363,0.10192840765613058,0.07681526434446359,0.04542263728733969,0.10950000000000001,0.25414285714285717,0.1318428044687116,0.03577940108914663,0.3812300696469258,0.3812300696469258,0.11171060228898083,0.4063264421130307,0.00014135426973748834,0.09308058870459593,0.07089036419089055,0.06836754985133843,0.08926162758660344,0.07046869721675839,0.056580041256280085,0.06022889808357152,0.04190315555438426,0.03254502373074647,0.06826692477796599,0.1616781387236428,0.09341121394567684,1.694576548128733,0.0031409397902685972,0.11885714285714284,0.14749000337812745,0.0011859383647467242,0.642773802022564,0.04139284268228112,0.0720619275451555,0.03066908486287438,0.3033571428571428,0.03224314851062912,0.06464285714285713,0.6685410083111519,0.5356967447788764,0.33145899168884807
496,0.0051525695931477515,0.1289827586206896,0.010513323816321675,0.26378107899119674,0.26378107899119674,0.10596551724137931,0.05350344991672615,0.05654071496550083,0.050533101356174163,0.05273391030216512,0.0579757018796098,0.08190949916726148,0.07249286224125624,0.07427730192719487,0.03967032476802284,0.009293956697596955,0.01184050083273852,0.11311488817511302,0.08505457411372828,0.04582664168451106,0.0821896551724138,0.36129310344827587,0.02389290387818225,0.022022959790625744,0.3994802819414704,0.3994802819414704,0.11367624315964787,0.5905268558172734,0.0006319890554365929,0.09467939566975969,0.05743293480847014,0.0599311503687842,0.05621728527242446,0.05477858077563645,0.06113564715679277,0.07625877349512253,0.0738014513442779,0.0604776350226029,0.06083824054246966,0.21106947418510588,0.1502312336426362,9.815020521056388,0.011557964549131572,0.10525862068965515,0.1356992029502736,0.0004758505829169641,0.7197202890792291,0.02951017130620985,0.05271160480609089,0.023201433499881036,0.3223620689655174,0.015550648346419225,0.08987931034482764,0.932224750178444,0.46834478348798475,0.06777524982155603
